Pérdidas,CP UNIDADES,Costo M$,Dda. SING,Gen. SING,ANDES SOLAR,ANG1,ANG2,CAVA,CCR1 (Carbón),CHAP,CTA,CTH,CTM1 (Carbón),CTM2 (Carbón),EÓLICA VALLE DE LOS VIENTOS,LA HUAYCA II,MARIA ELENA FV,MHAH,MHT2,NTO1 (Carbón),NTO2 (Carbón),PAM,PARQUE SOLAR FINIS TERRAE,PAS2,PAS3,SOLAR JAMA 1,SOLAR JAMA 2,TG3 (Diesel),TGTAR,U12 (Carbón),U13 (Carbón),U14 (Carbón),U15 (Carbón),U16-TG + U16-TV,UG1 (HFO),UG2 (HFO),UG3 (HFO),UG4 (HFO),UG5 (HFO),UG6 (HFO),RES_GIRO_UTIL,RES_PRONTA,RES_DETENIDA_CP,RES.PRIMARIA,GEN. EN PRUEBAS,GENERACION AES GENER,GENERACION ANGAMOS,GENERACION CELTA,GENERACION ENGIE,GENERACION ENORCHILE,GENERACION EQUIPOS DE GENERACION,GENERACION GASATACAMA,GENERACION HORNITOS,TG3 (Gas Natural),AGB,CTM3-TG + CTM3-TV,GMAR,INACAL,MIMB (Diesel + Fuel Oil),TG2,ZOFRI_13,ZOFRI_2-5,ZOFRI_6,ZOFRI_7-12,M1AR,M2AR,SUIQ,TG1B + 0.5 TV1C (Diesel),TG2A + 0.5 TV2C (Diesel),TG2A + TG2B + TV2C (Diesel),TG2B + 0.5 TV2C (Diesel),TG1,CTTAR (Carbón),ZOFRI_1,CCR2 (Carbón),KELAR TG1 (Gas Natural),PARQUE SOLAR PAMPA CAMARONES,TG1A + 0.5 TV1C (Diesel),KELAR TG2 (Gas Natural)
53,193,60.19,2139.2,2385.2,0,267.5,271.6,1.8,247,3,164.6,165.1,148.5,154,7.7,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,78.9,79.7,122,0,229.4,0,6.7,6.7,6.7,0,8.9,97,966,525.5,132.4,0,267.2,539.1,0,815.5,10.3,0,119,165.1,0,0,0,0,0,0,0,0,5,0.4,4.8,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
52,193,59.55,2118.7,2363.7,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,11.4,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,78.9,79.7,122,0,205.2,0,6.7,6.7,6.7,0,8.9,97,941.8,525.5,132.4,0,267.2,539.1,0,790.3,10.3,0,119,165.1,0,0,0,0,0,0,0,0,5,0.4,4.8,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
51,193,59.52,2122.8,2366.8,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,15.8,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,78.9,79.7,122,0,203.9,0,6.7,6.7,6.7,0,8.9,97,940.5,525.5,132.4,0,267.2,539.1,0,789,10.3,0,119,165.1,0,0,0,0,0,0,0,0,5,0.4,4.8,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
51,193,59.25,2118.2,2362.2,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,21.1,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,78.9,79.7,122,0,194,0,6.7,6.7,6.7,0,8.9,97,930.6,525.5,132.4,0,267.2,539.1,0,779.1,10.3,0,119,165.1,0,0,0,0,0,0,0,0,5,0.4,4.8,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
50,193,59.99,2110,2353,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,25.5,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,78.9,79.7,122,0,167.9,0,6.7,6.7,6.7,0,8.9,97,907,512.9,140.4,0,267.2,539.1,0,763,10.3,0,121.5,165.1,0,0,0,0,0,0,0,0,5,0.4,4.8,0,0,0,0,0,0,121.5,10,0,0,0,0,0,0,0
51,193,61.84,2131.2,2375.2,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,27.8,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,78.9,79.7,122,0,161.5,0,6.7,6.7,6.7,0,8.9,96.9,916.9,486.7,150.4,0,267.2,539.1,0,766.6,10.3,0,137.8,165.1,0,0,0,0,0,0,0,0,5,0.4,4.8,0,0,0,0,0,0,137.8,10,0,0,0,0,0,0,0
50,193,62.18,2112.3,2355.3,0.7,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,27.5,0,1.4,1,1,135.3,131.9,17,1.6,0,0,1.3,1,10,0,78.9,79.7,122,0,124.7,0,6.7,6.7,6.7,0,8.9,96.9,882.6,474.2,158.4,0,267.9,539.1,0,739.8,12.6,0,140.3,165.1,0,0,0,0,0,0,10,0,5,0.4,3.5,0,0,0,0,0,0,140.3,10,0,0,0,0,0,0,0
44,187,61.8,2077.8,2308.8,9.6,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,23.7,4.3,25.1,1,1,135.3,131.9,17,40.4,2.6,4.3,15,10.9,10,0,78.9,79.7,122,0,0,0,6.7,6.7,6.7,0,8.9,96.9,833.5,457,144.4,0,276.8,539.1,0,633.5,69.8,0.8,91.9,165.1,0,2,0,6,0.8,9.7,10,1.6,5,0.4,4.8,0,0,1.4,0,0,0,91.9,10,0,0,0,0,0,0,0
42,189,65.56,2091.5,2322.5,16.7,267.5,271.6,1.8,247,2,164.6,165.1,144,154,17.1,11.9,48,1,1,135.3,131.9,17,90.5,4.5,10.2,24.2,17.5,10,8,50,50,122,50,0,0,6.7,6.7,6.7,0,8.9,96.9,769.5,562,138.4,0,283.9,539.1,8,624.3,116.2,3,0,165.1,0,2,0,6,3,12,10,1.6,5,0.4,4.8,0,0,1.4,0,0,0,0,10,0,0,0,0,0,0,0
42,188,46.96,2088.9,2318.9,19,267.5,271.6,1.8,247,2,164.6,165.1,129.7,154,9,17.7,57.8,1,1,135.3,131.9,17,115.1,5.4,12.4,26.4,19.1,10,0,50,50,122,65,0,0,6.7,6.7,6.7,0,8.9,96.9,755.2,591.7,125.4,0,286.2,539.1,0,596.3,128.2,0.8,0,165.1,0,0,0,0,0.8,0,10,0,5,0.4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,188,46.38,2085.8,2315.8,19.2,267.5,271.6,1.8,247,2,164.6,165.1,129.4,154,3.2,22.2,57.8,1,1,135.3,131.9,17,119.8,5.5,12.1,26.1,18.9,10,0,50,50,122,65,0,0,6.7,6.7,6.7,0,8.9,96.9,754.9,591.7,125.4,0,286.4,539.1,0,597.6,120.4,0.6,0,165.1,0,0,0,0,0.6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,188,44.83,2077,2307,19.2,267.5,271.6,1.8,247,2,164.6,165.1,126.3,154,3.3,24.4,57.1,1,1,135.3,131.9,17,119.6,5.6,12.2,26.2,19,10,0,50,50,122,75,0,0,0,6.7,6.7,0,8.8,97,751.8,604.2,117.4,0,286.4,539.1,0,594.4,120.1,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,187,43.09,2071.2,2302.2,19.3,267.5,271.6,1.8,247,2,164.6,165.1,97.3,154,12.7,24,56.9,1,1,135.3,131.9,17,116.5,5.7,12.3,26.3,19,0,0,50,50,122,125,0,0,0,0,0,0,0,109.8,772.8,630.5,107.4,0,286.5,539.1,0,605.7,120.2,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,187,42.47,2066.7,2296.7,19.4,267.5,271.6,1.9,247,2,164.6,165.1,90,138.4,30.3,22.4,56.9,1,1,135.3,131.9,17,117.7,5.8,12.5,26,18.8,0,0,50,50,122,125,0,0,0,0,0,0,0,132.7,749.9,630.5,107.4,0,286.6,539.1,0,583,120,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,187,42.38,2076.5,2306.5,19.6,267.5,271.6,1.9,247,2,164.6,165.1,90,134.7,48.2,21,57.1,1,1,135.3,131.9,17,115.1,5.5,12.2,25.8,18.7,0,0,50,50,122,125,0,0,0,0,0,0,0,136.4,746.2,630.5,107.4,0,286.8,539.1,0,579.4,119.3,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,187,42.68,2087.7,2317.7,19.4,267.5,271.6,1.9,247,2,164.6,165.1,90,146.1,59.6,17.8,56.1,1,1,135.3,131.9,17,109.8,5.4,12.3,24.7,17.9,0,0,50,50,122,125,0,0,0,0,0,0,0,125,757.6,630.5,107.4,0,286.6,539.1,0,590.8,116.4,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,188,44.34,2091.5,2322.5,16.9,267.5,271.6,1.9,247,2,164.6,165.1,95.1,154,62.5,12.6,48.1,1,1,135.3,131.9,17,97.4,5.3,12,20.7,15,0,0,50,50,122,125,0,0,2.2,6.7,6.7,0,8.9,112,770.6,630.5,107.4,0,284.1,539.1,0,603.6,101.2,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,194,51.08,2103.9,2346.9,10.1,267.5,271.6,1.9,247,5,164.6,165.1,122,154,59.2,5.6,27.9,1,1,135.3,131.9,17,58.2,5.2,9.3,12.2,8.8,0,0,50,50,122,116,124,0,0,0,0,0,0,135,788.5,630.5,131.4,0,277.3,539.1,0,746.6,63.3,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,195,53.87,2128.2,2376.2,1.2,267.5,271.6,3.1,247,10,164.6,165.1,148.5,154,46.7,0.4,3.8,1,1,135.3,131.9,17,7.6,2.5,3.4,1.5,1.1,10,8,74.7,50,122,116,171,0,6.7,6.7,6.7,0,8.9,111.9,886.7,604.2,146.4,0,268.4,539.1,8,856.2,21.1,0.8,0,165.1,0,0,0,0,0.8,0,0,0,5,0.4,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,195,56.68,2167.2,2422.2,0,267.5,271.6,3.1,247,10,164.6,165.1,148.5,154,24,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,8,78.9,69.3,98.4,116,255.4,0,6.7,6.7,6.7,0,8.9,112,971,604.2,146.4,0,267.2,539.1,8,941.6,11.8,0.8,0,165.1,0,2,0,1,0.8,0,0,1.6,5,0.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,203,61.91,2207.8,2475.8,0,267.5,271.6,3.1,247,10,164.6,165.1,148.5,154,5.7,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,78.9,79.7,122,116,146.7,0,6.7,6.7,6.7,0,8.9,116.2,896.3,462.2,152.4,0,267.2,539.1,0,1025.7,10.3,0,0,165.1,0,0,160,0,0,0,0,0,5,0.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,203,57.68,2207.6,2475.6,0,267.5,271.6,3.1,247,10,164.6,165.1,148.5,154,1.2,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,78.9,79.7,122,116,150.8,0,6.7,6.7,6.7,0,8.9,116.2,900.4,462.2,152.4,0,267.2,539.1,0,1029.9,10.5,0,0,165.1,0,0,160,0,0,0,0,0.2,5,0.4,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,203,57.41,2193.1,2458.1,0,267.5,271.6,3.1,247,5,164.6,165.1,148.5,154,5.3,0,0,1,1,135.3,131.9,17,0,0,0,0,0,10,0,78.9,79.7,122,116,124,6.7,6.7,6.7,6.7,8.9,8.9,116.2,873.6,462.2,152.4,0,267.2,539.1,0,998.1,5.1,0,0,165.1,0,0,160,0,0,0,0,0,4.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,195,59,2145,2398,0,267.5,271.6,1.8,247,5,164.6,165.1,148.5,154,10.6,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,78.9,79.7,75,101,296.2,6.7,6.7,6.7,6.7,8.9,8.9,112,983.8,630.5,131.4,0,267.2,539.1,0,938.5,0.4,0,0,165.1,0,0,0,0.3,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,195,52.91,2114.5,2366.5,0,267.5,271.6,1.8,247,3,164.6,165.1,148.5,154,13.9,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,61.6,50,122,116,268.9,2.5,0,6.7,6.7,0,8.9,97,971.5,630.5,131.4,0,267.2,539.1,0,924,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,194,51.76,2095.3,2346.3,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,16.3,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,61.6,50,122,116,268.6,0,0,3.5,0,0,0,97,971.2,630.5,131.4,0,267.2,539.1,0,922.6,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,194,51.77,2098.7,2349.7,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,19.4,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,61.6,50,122,116,268.6,0,0,3.8,0,0,0,97,971.2,630.5,131.4,0,267.2,539.1,0,922.6,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,194,51.42,2095.1,2345.1,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,23.7,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,50,50,122,116,275.1,0,0,0,0,0,0,108.6,966.1,630.5,131.4,0,267.2,539.1,0,917.6,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,194,51.04,2086.6,2335.6,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,28.4,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,50,50,122,116,260.9,0,0,0,0,0,0,108.6,951.9,630.5,131.4,0,267.2,539.1,0,903.4,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,194,51.58,2107.3,2358.3,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,32.2,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,61.6,50,122,116,267.3,0,0,0.9,0,0,0,97,969.9,630.5,131.4,0,267.2,539.1,0,921.3,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,203,50.65,2088.2,2346.2,0.8,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,33.5,0,1.5,1,1,135.3,131.9,17,1.8,0,0,0.9,0.7,0,0,50,50,122,132.4,232.3,0,0,0,0,0,0,108.6,939.7,630.5,131.4,6,268,539.1,0,891.2,3.1,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,196,46.46,2055,2295,9.8,267.5,271.6,1.8,247,2,164.6,165.1,90,132.2,30.5,4.3,25.3,1,1,135.3,131.9,0,41.2,2.5,4.1,11.9,8.6,0,0,50,50,122,132.4,0,0,0,0,0,0,0,138.9,751.1,630.5,117.4,40,277,539.1,0,580,52.4,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,196,39.37,2067.7,2305.7,16.7,267.5,271.6,1.8,247,2,164.6,165.1,90,90,22.1,11.9,48,1,1,106.2,131.9,0,90.7,4.5,9.8,21.5,15.6,0,0,50,50,75,132.4,0,0,0,0,0,0,0,257.2,632.8,630.5,117.4,80,254.8,539.1,0,492.2,99.5,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,196,37.82,2065.1,2302.1,19,267.5,271.6,1.8,247,2,164.6,136.3,90,90,10.9,17.7,57.6,1,1,65,131.9,0,114.8,5.4,12.4,25.3,18.3,0,0,50,50,75,132.4,0,0,0,0,0,0,0,327.2,562.8,630.5,117.4,165,215.9,539.1,0,493,119,0,0,136.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,196,37.68,2061.1,2299.1,19.1,267.5,271.6,1.8,247,2,164.6,130,90,90,3.4,22.2,57.7,1,1,65,131.9,0,119.6,5.5,12.1,25.3,18.3,0,0,50,50,75,132.4,0,0,0,0,0,0,0,333.5,556.5,630.5,117.4,165,216,539.1,0,494.5,118.9,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,196,37.46,2053.3,2290.3,19.1,267.5,271.6,1.8,247,2,164.6,120,90,90,5.4,24.4,56.7,1,1,65,131.9,0,117.7,5.6,12.2,25.5,18.5,0,0,50,50,75,132.4,0,0,0,0,0,0,0,343.6,546.5,630.5,117.4,165,216,539.1,0,493.8,118.5,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,196,37.13,2047.4,2284.4,19.2,267.5,271.6,1.8,247,2,164.6,105.3,90,90,17.4,24,56.4,1,1,65,131.9,0,113.8,5.7,12.3,25.5,18.4,0,0,50,50,75,132.4,0,0,0,0,0,0,0,358.2,531.8,630.5,117.4,165,216.1,539.1,0,495,118.4,0,0,105.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,196,36.55,2042.9,2278.9,19.2,267.5,271.6,1.9,247,2,142.6,100,90,90,34.3,22.4,57.5,1,1,65,131.9,0,119,5.6,12.5,25.4,18.4,0,0,50,50,75,132.4,0,0,0,0,0,0,0,385.5,504.5,630.5,117.4,165,216.2,539.1,0,495.1,119.3,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,196,36.41,2052.6,2288.6,19.4,267.5,271.6,1.9,247,2,136.2,100,90,90,49.9,21,58.4,1,1,65,131.9,0,119.5,5.5,12.2,25.8,18.7,0,0,50,50,75,132.4,0,0,0,0,0,0,0,392,498.1,630.5,117.4,165,216.3,539.1,0,495.1,120.6,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,196,36.65,2063.8,2299.8,19.3,267.5,271.6,1.9,247,2,147.2,100,90,90,59.6,17.8,57.4,1,1,65,131.9,0,114.9,5.4,12.3,25.4,18.4,0,0,50,50,75,132.4,0,0,0,0,0,0,0,380.9,509.1,630.5,117.4,165,216.2,539.1,0,495.2,118.9,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,196,37.49,2068.5,2306.5,16.8,267.5,271.6,1.9,247,2,164.6,121.6,90,90,60.4,12.6,49.2,1,1,65,131.9,0,103.8,5.3,11.7,22.5,16.3,0,0,50,50,75,132.4,0,0,0,0,0,0,0,341.9,548.1,630.5,117.4,80,213.7,539.1,0,494.8,104.9,0,0,121.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,196,39.71,2079.9,2321.9,10.2,267.5,271.6,1.9,247,5,164.6,165.1,90,90,50.5,5.6,28.4,1,1,135.3,131.9,17,63.9,5.1,9.1,13.9,10.1,0,0,50,50,76.5,116,0,0,0,0,0,0,0,226.6,647,630.5,117.4,40,277.4,539.1,0,481.2,66.6,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,203,48.47,2103.4,2359.4,1.3,267.5,271.6,3.1,247,10,164.6,165.1,90,96.1,32.6,0.4,3.9,1,1,135.3,131.9,17,9,2.5,3.4,1.8,1.3,0,0,50,50,122,116,124,0,0,0,0,0,0,225,698.6,630.5,131.4,6,268.5,539.1,0,658.1,12.9,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,203,46.55,2143.1,2405.1,0,267.5,271.6,3.1,247,10,164.6,165.1,90,154,14.8,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,50,50,122,116,153.2,0,0,0,0,0,0,167.1,785.7,630.5,131.4,6,267.2,539.1,0,745.2,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,203,47.99,2183.8,2448.8,0,267.5,271.6,3.1,247,10,164.6,165.1,93.3,154,4.6,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,50,50,122,116,203.8,0,0,0,0,0,0,163.7,839.6,630.5,131.4,6,267.2,539.1,0,799.1,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,203,48.01,2183.2,2448.2,0,267.5,271.6,3.1,247,10,164.6,165.1,99.2,154,3.5,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,50,50,122,116,198.4,0,0,0,0,0,0,157.9,840.1,630.5,131.4,6,267.2,539.1,0,799.6,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,203,47.54,2167.8,2429.8,0,267.5,271.6,3.1,247,5,164.6,165.1,97.5,154,7.4,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,50,50,122,116,182.8,0,0,0,0,0,0,159.6,822.8,630.5,131.4,6,267.2,539.1,0,777.3,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,192,57.52,2104.5,2351.5,0,267.5,271.6,1.8,247,5,164.6,165.1,148.5,154,4.7,0,0,1,1,135.3,90,17,0,0,0,0,0,0,0,78.9,79.7,122,0,292.4,0,0,6.7,6.7,0,0,125,974.6,525.5,132.4,0,225.3,539.1,0,880.4,0,0,91,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
54,192,56.68,2074.2,2320.2,0,267.5,271.6,1.8,247,3,164.6,165.1,148.5,154,0.4,0,0,1,1,135.3,90,17,0,0,0,0,0,0,0,78.9,79.7,122,0,274.1,0,0,6.7,0,0,0,125,956.3,525.5,132.4,0,225.3,539.1,0,860.2,0,0,91,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
52,200,57.8,2055.2,2307.2,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,3.5,0,0,1,1,135.3,90,17,0,0,0,0,0,0,0,78.9,79.7,122,116,143,0,0,6.7,0,0,0,125,866.2,525.5,142.4,0,225.3,539.1,0,844.1,0,0,91,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
51,200,55.73,2058.9,2309.9,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,16,0,0,1,1,135.3,90,17,0,0,0,0,0,0,0,78.9,79.7,122,116,133.2,0,0,6.7,0,0,0,125,856.4,525.5,142.4,0,225.3,539.1,0,834.3,0,0,91,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
50,201,55.03,2054.3,2305.3,0,267.5,271.6,1.8,247,2,164.6,165.1,131.2,154,34.6,0,0,1,1,135.3,90,17,0,0,0,0,0,0,0,78.9,79.7,122,116,124,0,0,0,0,0,0,158.5,829.9,525.5,152.4,0,225.3,539.1,0,817.8,0,0,91,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
45,195,61.45,2045.4,2285.4,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,51.8,0,0,1,1,135.3,90,17,0,0,0,0,0,0,8,78.9,79.7,122,116,0,6.7,0,6.7,6.7,8.9,8.9,97,853.5,525.5,143.4,0,225.3,539.1,8,720.1,11.8,0.8,91,165.1,16.3,2,0,0,0.8,1.4,0,1.6,5,0.4,4.8,0,0,1.4,0,0,0,91,0,0,0,0,0,0,0,0
45,195,58.31,2067.2,2307.2,0,267.5,271.6,1.8,247,2,164.6,165.1,148.5,154,63.1,0,0,1,1,135.3,90,17,0,0,0,0,0,0,8,78.9,79.7,122,116,0,6.7,0,6.7,6.7,8.9,8.9,97,854.1,508.3,143.4,0,225.3,539.1,8,726.1,11.8,5.3,91,165.1,16.9,2,0,0,5.3,6.8,0,1.6,5,0.4,4.8,0,0,1.4,0,0,0,91,0,0,0,0,0,0,0,0
46,195,55.81,2046.9,2287.9,0.9,267.5,271.6,1.8,247,2,164.6,165.1,143.8,154,65.5,0,1.6,1,1,135.3,90,17,2,0,0,1.5,1.1,0,0,78.9,79.7,122,116,0,6.7,0,6.7,6.7,8.9,8.9,96.9,842.5,525.5,138.4,0,226.2,539.1,0,709.9,16,0.8,91,165.1,10,2,0,0,0.8,2.1,0,1.6,5,0.4,4.8,0,0,1.4,0,0,0,91,0,0,0,0,0,0,0,0
42,189,60.12,2010,2241,10.1,267.5,271.6,1.8,247,2,164.6,165.1,106,154,59,4.2,25.5,1,1,135.3,90,17,41.7,2.6,4.5,15.4,11.2,0,8,78.9,53.2,122,116,0,6.7,0,6.7,6.7,8.9,8.9,96.9,778.2,630.5,132.4,0,235.4,539.1,8,644.5,71.1,0.8,0,165.1,10,2,0,0,0.8,0,0,1.6,5,0.4,4.8,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0
43,192,43.21,2024.6,2259.6,16.9,267.5,271.6,1.8,247,2,164.6,165.1,90,154,41.2,12.3,48,1,1,135.3,90,17,90.7,4.5,11.4,24.2,17.6,0,0,77.7,50,122,116,0,0,0,0,0,0,0,105.7,757.8,630.5,127.4,0,242.2,539.1,0,624.8,105.7,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,196,37.85,2021.9,2257.9,19.1,267.5,271.6,1.8,247,2,164.6,153.5,90,90,18,17.7,57.5,1,1,129.7,90,17,114.5,5.4,12.4,26.5,19.2,0,0,50,50,75,75,0,0,0,0,0,0,0,286.3,560.9,630.5,117.4,0,238.7,539.1,0,436.9,121,0,0,153.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,196,34.75,2018.1,2256.1,19.2,267.5,271.6,1.8,247,2,142,100,90,90,4.3,21.5,57.6,1,1,65,90,17,119.3,5.5,12.3,26.4,19.1,0,0,50,50,75,75,0,0,0,0,0,0,0,427.1,420.1,630.5,117.4,0,174.2,539.1,0,437,120.9,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,196,35.92,2009.3,2246.3,19.2,267.5,271.6,1.8,247,2,164.6,100,90,90,1.9,23.3,56.5,1,1,95.8,90,17,117.5,5.6,12.2,26.5,19.2,0,0,50,50,75,75,0,0,0,0,0,0,0,373.7,473.5,630.5,117.4,0,205,539.1,0,437.1,120,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
